AGLOMERADO,CH03,CH04,CH06,CH07,CH08,CH09,CH15,es_estudiante,ESTADO,CAT_OCUP,CAT_INAC,IV1,IV2,IV6,IV8,II8,IX_TOT,V2,V14,EDUC,horastrab,EDAD_2,ITF,ANIO,pobre
25.0,8.0,0,19.0,5.0,1,1.0,2.0,1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,13.0,0.0,361.0,500.0,2005.0,1
25.0,8.0,1,22.0,5.0,1,1.0,2.0,1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,16.0,0.0,484.0,500.0,2005.0,1
25.0,1.0,1,18.0,5.0,0,1.0,3.0,1,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,12.0,0.0,324.0,350.0,2005.0,0
25.0,1.0,1,61.0,2.0,0,1.0,2.0,0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,40.0,3721.0,1330.0,2005.0,0
25.0,2.0,0,59.0,2.0,1,2.0,1.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,3481.0,1330.0,2005.0,0
25.0,1.0,1,26.0,1.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,8.0,40.0,676.0,2410.0,2005.0,0
25.0,2.0,0,31.0,1.0,0,1.0,2.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,45.0,961.0,2410.0,2005.0,0
25.0,3.0,0,11.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,0.0,121.0,2410.0,2005.0,0
25.0,3.0,1,2.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,2410.0,2005.0,0
25.0,1.0,1,27.0,1.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,56.0,729.0,400.0,2005.0,0
25.0,2.0,0,27.0,1.0,0,1.0,1.0,0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,0.0,729.0,400.0,2005.0,0
25.0,1.0,1,43.0,1.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,2.0,7.0,48.0,1849.0,1410.0,2005.0,0
25.0,2.0,0,35.0,1.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,2.0,7.0,32.0,1225.0,1410.0,2005.0,0
25.0,3.0,0,17.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,2.0,11.0,0.0,289.0,1410.0,2005.0,0
25.0,3.0,1,16.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,2.0,9.0,0.0,256.0,1410.0,2005.0,0
25.0,3.0,0,12.0,5.0,1,1.0,2.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,2.0,6.0,0.0,144.0,1410.0,2005.0,0
25.0,3.0,0,7.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,2.0,1.0,0.0,49.0,1410.0,2005.0,0
25.0,9.0,0,21.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,2.0,14.0,0.0,441.0,1410.0,2005.0,0
25.0,1.0,1,41.0,1.0,0,1.0,3.0,0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,13.0,87.0,1681.0,1420.0,2005.0,0
25.0,2.0,0,34.0,1.0,1,1.0,3.0,0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,11.0,90.0,1156.0,1420.0,2005.0,0
25.0,3.0,0,16.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,10.0,0.0,256.0,1420.0,2005.0,0
25.0,3.0,0,15.0,5.0,1,1.0,1.0,0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,9.0,16.0,225.0,1420.0,2005.0,0
25.0,3.0,1,11.0,5.0,1,1.0,1.0,0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,6.0,12.0,121.0,1420.0,2005.0,0
25.0,1.0,1,45.0,2.0,1,1.0,3.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,7.0,2.0,2.0,8.0,60.0,2025.0,400.0,2005.0,1
25.0,2.0,0,40.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,7.0,2.0,2.0,8.0,0.0,1600.0,400.0,2005.0,1
25.0,3.0,1,19.0,5.0,0,1.0,1.0,0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,7.0,2.0,2.0,11.0,0.0,361.0,400.0,2005.0,1
25.0,3.0,1,18.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,7.0,2.0,2.0,12.0,0.0,324.0,400.0,2005.0,1
25.0,3.0,0,16.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,7.0,2.0,2.0,10.0,0.0,256.0,400.0,2005.0,1
25.0,3.0,0,11.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,7.0,2.0,2.0,3.0,0.0,121.0,400.0,2005.0,1
25.0,3.0,1,2.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,4.0,400.0,2005.0,1
25.0,1.0,0,67.0,1.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0,0.0,4489.0,1800.0,2005.0,0
25.0,2.0,1,77.0,1.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,14.0,0.0,5929.0,1800.0,2005.0,0
25.0,8.0,0,46.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,12.0,0.0,2116.0,1240.0,2005.0,0
25.0,1.0,1,22.0,1.0,1,1.0,3.0,0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,11.0,60.0,484.0,700.0,2005.0,0
25.0,2.0,0,24.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,8.0,0.0,576.0,700.0,2005.0,0
25.0,1.0,0,63.0,4.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,7.0,15.0,3969.0,740.0,2005.0,0
25.0,1.0,1,55.0,2.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,17.0,0.0,3025.0,3500.0,2005.0,0
25.0,2.0,0,52.0,2.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,13.0,0.0,2704.0,3500.0,2005.0,0
25.0,3.0,1,26.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,16.0,0.0,676.0,3500.0,2005.0,0
25.0,1.0,1,34.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,17.0,0.0,1156.0,0.0,2005.0,1
25.0,2.0,0,32.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,12.0,0.0,1024.0,0.0,2005.0,1
25.0,3.0,1,9.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,3.0,0.0,81.0,0.0,2005.0,1
25.0,3.0,0,7.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,49.0,0.0,2005.0,1
25.0,3.0,0,2.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,2005.0,1
25.0,1.0,1,48.0,1.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,7.0,1.0,1.0,0.0,6.0,2.0,2.0,14.0,40.0,2304.0,2000.0,2005.0,0
25.0,2.0,0,35.0,1.0,1,1.0,3.0,0,1.0,2.0,0.0,1.0,7.0,1.0,1.0,0.0,6.0,2.0,2.0,10.0,72.0,1225.0,2000.0,2005.0,0
25.0,3.0,1,15.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,7.0,1.0,1.0,0.0,6.0,2.0,2.0,9.0,0.0,225.0,2000.0,2005.0,0
25.0,3.0,0,10.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,7.0,1.0,1.0,0.0,6.0,2.0,2.0,5.0,0.0,100.0,2000.0,2005.0,0
25.0,3.0,1,8.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,7.0,1.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,64.0,2000.0,2005.0,0
25.0,3.0,0,2.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,7.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,4.0,2000.0,2005.0,0
25.0,1.0,0,68.0,3.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,12.0,60.0,4624.0,420.0,2005.0,1
25.0,3.0,0,32.0,5.0,0,1.0,3.0,0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,13.0,6.0,1024.0,420.0,2005.0,1
25.0,5.0,1,7.0,5.0,0,2.0,1.0,1,4.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,49.0,420.0,2005.0,1
25.0,2.0,0,27.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,13.0,0.0,729.0,1000.0,2005.0,0
25.0,3.0,1,1.0,5.0,1,3.0,1.0,0,4.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1000.0,2005.0,0
25.0,1.0,1,72.0,2.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,5184.0,600.0,2005.0,0
25.0,2.0,0,67.0,2.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,4489.0,600.0,2005.0,0
25.0,1.0,1,39.0,2.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,14.0,72.0,1521.0,1300.0,2005.0,0
25.0,2.0,0,39.0,2.0,1,1.0,2.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,15.0,0.0,1521.0,1300.0,2005.0,0
25.0,3.0,1,12.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,6.0,0.0,144.0,1300.0,2005.0,0
25.0,3.0,0,10.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,0.0,100.0,1300.0,2005.0,0
25.0,3.0,1,22.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,15.0,0.0,484.0,2973.0,2005.0,0
25.0,1.0,1,48.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,2.0,1.0,11.0,50.0,2304.0,1500.0,2005.0,0
25.0,2.0,0,39.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,6.0,2.0,1.0,9.0,0.0,1521.0,1500.0,2005.0,0
25.0,3.0,0,17.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,6.0,2.0,1.0,12.0,0.0,289.0,1500.0,2005.0,0
25.0,3.0,1,11.0,5.0,1,1.0,3.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,6.0,2.0,1.0,5.0,0.0,121.0,1500.0,2005.0,0
25.0,3.0,1,9.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,6.0,2.0,1.0,3.0,0.0,81.0,1500.0,2005.0,0
25.0,3.0,0,5.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,25.0,1500.0,2005.0,0
25.0,1.0,1,48.0,3.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,72.0,2304.0,2100.0,2005.0,0
25.0,3.0,1,22.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,2.0,14.0,75.0,484.0,2100.0,2005.0,0
25.0,3.0,1,21.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,2.0,13.0,0.0,441.0,2100.0,2005.0,0
25.0,1.0,1,62.0,2.0,1,1.0,3.0,0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,11.0,58.0,3844.0,1600.0,2005.0,0
25.0,2.0,0,60.0,2.0,1,1.0,3.0,0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,14.0,40.0,3600.0,1600.0,2005.0,0
25.0,1.0,0,74.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,5476.0,400.0,2005.0,0
25.0,1.0,1,43.0,1.0,1,1.0,3.0,0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,14.0,15.0,1849.0,2400.0,2005.0,0
25.0,2.0,0,41.0,1.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,20.0,1681.0,2400.0,2005.0,0
25.0,1.0,1,32.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,16.0,0.0,1024.0,680.0,2005.0,0
25.0,3.0,1,7.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,49.0,680.0,2005.0,0
25.0,3.0,0,11.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,0.0,121.0,680.0,2005.0,0
25.0,1.0,1,43.0,2.0,0,1.0,1.0,0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,65.0,1849.0,1500.0,2005.0,0
25.0,2.0,0,56.0,2.0,0,1.0,3.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,4.0,3136.0,1500.0,2005.0,0
25.0,3.0,0,26.0,5.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,15.0,30.0,676.0,1500.0,2005.0,0
25.0,1.0,0,38.0,3.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,58.0,1444.0,600.0,2005.0,0
25.0,3.0,0,15.0,5.0,1,1.0,1.0,0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,9.0,12.0,225.0,600.0,2005.0,0
25.0,3.0,0,13.0,5.0,1,1.0,1.0,0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,7.0,9.0,169.0,600.0,2005.0,0
25.0,3.0,0,3.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,9.0,600.0,2005.0,0
25.0,1.0,0,65.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,4225.0,1015.0,2005.0,0
25.0,3.0,0,28.0,5.0,0,1.0,1.0,0,2.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,14.0,0.0,784.0,1015.0,2005.0,0
25.0,3.0,1,23.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,15.0,25.0,529.0,1015.0,2005.0,0
25.0,1.0,1,42.0,1.0,0,1.0,3.0,0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,7.0,60.0,1764.0,1000.0,2005.0,0
25.0,2.0,0,19.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,12.0,0.0,361.0,1000.0,2005.0,0
25.0,3.0,0,3.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,9.0,1000.0,2005.0,0
25.0,1.0,1,30.0,2.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,7.0,48.0,900.0,360.0,2005.0,1
25.0,2.0,0,32.0,2.0,0,1.0,2.0,0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,9.0,0.0,1024.0,360.0,2005.0,1
25.0,3.0,1,6.0,5.0,0,2.0,1.0,1,4.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,36.0,360.0,2005.0,1
25.0,3.0,1,4.0,5.0,0,2.0,1.0,0,4.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,16.0,360.0,2005.0,1
25.0,3.0,0,17.0,5.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,7.0,0.0,289.0,360.0,2005.0,1
25.0,1.0,0,82.0,4.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,6724.0,1200.0,2005.0,0
25.0,5.0,1,27.0,5.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,13.0,56.0,729.0,1200.0,2005.0,0
25.0,5.0,1,57.0,3.0,0,1.0,2.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,0.0,3249.0,1200.0,2005.0,0
25.0,1.0,1,63.0,1.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,5.0,2.0,2.0,5.0,36.0,3969.0,450.0,2005.0,1
25.0,2.0,0,61.0,1.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0,5.0,2.0,2.0,5.0,0.0,3721.0,450.0,2005.0,1
25.0,3.0,0,24.0,5.0,0,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0,5.0,2.0,2.0,17.0,0.0,576.0,450.0,2005.0,1
25.0,3.0,0,35.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,5.0,2.0,2.0,6.0,20.0,1225.0,450.0,2005.0,1
25.0,3.0,1,16.0,5.0,0,1.0,1.0,0,3.0,0.0,7.0,1.0,3.0,2.0,1.0,0.0,5.0,2.0,2.0,10.0,0.0,256.0,450.0,2005.0,1
25.0,1.0,0,31.0,2.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,2.0,14.0,21.0,961.0,1689.0,2005.0,0
25.0,2.0,1,34.0,2.0,1,1.0,2.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,2.0,7.0,48.0,1156.0,1689.0,2005.0,0
25.0,3.0,0,5.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,25.0,1689.0,2005.0,0
25.0,3.0,1,2.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,4.0,1689.0,2005.0,0
25.0,3.0,1,1.0,5.0,1,3.0,1.0,0,4.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,1.0,1689.0,2005.0,0
25.0,8.0,1,37.0,5.0,0,1.0,2.0,0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,2.0,7.0,23.0,1369.0,1689.0,2005.0,0
25.0,6.0,0,66.0,4.0,1,1.0,2.0,0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,7.0,1.0,2.0,3.0,0.0,4356.0,1689.0,2005.0,0
25.0,1.0,1,64.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0,25.0,4096.0,4600.0,2005.0,0
25.0,2.0,0,61.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,12.0,0.0,3721.0,4600.0,2005.0,0
25.0,1.0,1,52.0,2.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,20.0,2704.0,605.0,2005.0,0
25.0,2.0,0,53.0,2.0,1,1.0,1.0,0,3.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,7.0,0.0,2809.0,605.0,2005.0,0
25.0,1.0,1,42.0,2.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,13.0,60.0,1764.0,1800.0,2005.0,0
25.0,2.0,0,40.0,2.0,1,1.0,3.0,0,3.0,0.0,2.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,15.0,0.0,1600.0,1800.0,2005.0,0
25.0,3.0,0,17.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,11.0,0.0,289.0,1800.0,2005.0,0
25.0,3.0,1,15.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,8.0,0.0,225.0,1800.0,2005.0,0
25.0,3.0,0,8.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,3.0,0.0,64.0,1800.0,2005.0,0
25.0,3.0,1,6.0,5.0,1,1.0,1.0,1,4.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,0.0,36.0,1800.0,2005.0,0
25.0,1.0,1,25.0,5.0,1,1.0,3.0,0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,14.0,0.0,625.0,490.0,2005.0,0
25.0,8.0,0,29.0,5.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,14.0,20.0,841.0,490.0,2005.0,0
25.0,1.0,1,68.0,2.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,7.0,40.0,4624.0,850.0,2005.0,1
25.0,2.0,0,54.0,2.0,1,1.0,3.0,0,3.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,10.0,0.0,2916.0,850.0,2005.0,1
25.0,3.0,1,25.0,5.0,0,1.0,1.0,0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,7.0,20.0,625.0,850.0,2005.0,1
25.0,3.0,1,22.0,5.0,0,1.0,1.0,0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,12.0,0.0,484.0,850.0,2005.0,1
25.0,5.0,0,15.0,5.0,0,1.0,1.0,1,3.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,7.0,0.0,225.0,850.0,2005.0,1
25.0,5.0,1,7.0,5.0,0,1.0,1.0,1,4.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,1.0,2.0,0.0,49.0,850.0,2005.0,1
25.0,1.0,0,46.0,4.0,1,1.0,1.0,0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,17.0,40.0,2116.0,3800.0,2005.0,0
25.0,3.0,0,15.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,9.0,0.0,225.0,3800.0,2005.0,0
25.0,3.0,0,13.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,8.0,0.0,169.0,3800.0,2005.0,0
25.0,3.0,1,12.0,5.0,1,1.0,1.0,1,3.0,0.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,0.0,144.0,3800.0,2005.0,0
25.0,1.0,1,31.0,1.0,1,1.0,3.0,0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,5.0,48.0,961.0,660.0,2005.0,1
25.0,2.0,0,27.0,1.0,0,1.0,3.0,0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,7.0,15.0,729.0,660.0,2005.0,1
25.0,3.0,0,9.0,5.0,1,1.0,3.0,1,4.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,4.0,0.0,81.0,660.0,2005.0,1
25.0,3.0,1,4.0,5.0,1,2.0,1.0,0,4.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,16.0,660.0,2005.0,1
25.0,3.0,0,1.0,5.0,1,3.0,1.0,0,4.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,660.0,2005.0,1
25.0,1.0,0,59.0,3.0,1,1.0,1.0,0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,7.0,42.0,3481.0,835.0,2005.0,0
25.0,8.0,1,56.0,4.0,1,1.0,1.0,0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,7.0,0.0,3136.0,835.0,2005.0,0
